Activity ID,Latitude,Longitude,Site Name,Group name,Submitted by,Observation date,Time,Light condition,Depth (metres),Water temperature (deg. C),Activity,Zone,Habitat,Country,Coral No.,Colour Code Lightest,Colour Code Darkest,Average,Coral Type
c0d6111d-b7e0-4b03-9200-bf0d0018883c,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Gillian Rowe,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,6,23,Diving,Leeward North,Reef slope,Australia,7,C3,C4,3.5,Soft corals
c0d6111d-b7e0-4b03-9200-bf0d0018883c,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Gillian Rowe,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,6,23,Diving,Leeward North,Reef slope,Australia,8,D3,D4,3.5,Branching corals
c0d6111d-b7e0-4b03-9200-bf0d0018883c,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Gillian Rowe,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,6,23,Diving,Leeward North,Reef slope,Australia,9,D3,D5,4,Boulder corals
c0d6111d-b7e0-4b03-9200-bf0d0018883c,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Gillian Rowe,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,6,23,Diving,Leeward North,Reef slope,Australia,10,D4,D4,4,Soft corals
c0d6111d-b7e0-4b03-9200-bf0d0018883c,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Gillian Rowe,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,6,23,Diving,Leeward North,Reef slope,Australia,11,C2,C3,2.5,Boulder corals
c0d6111d-b7e0-4b03-9200-bf0d0018883c,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Gillian Rowe,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,6,23,Diving,Leeward North,Reef slope,Australia,12,C2,C3,2.5,Boulder corals
c0d6111d-b7e0-4b03-9200-bf0d0018883c,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Gillian Rowe,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,6,23,Diving,Leeward North,Reef slope,Australia,13,C2,C3,2.5,Plate corals
c0d6111d-b7e0-4b03-9200-bf0d0018883c,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Gillian Rowe,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,6,23,Diving,Leeward North,Reef slope,Australia,14,C2,C3,2.5,Boulder corals
c0d6111d-b7e0-4b03-9200-bf0d0018883c,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Gillian Rowe,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,6,23,Diving,Leeward North,Reef slope,Australia,15,D4,D5,4.5,Plate corals
c0d6111d-b7e0-4b03-9200-bf0d0018883c,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Gillian Rowe,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,6,23,Diving,Leeward North,Reef slope,Australia,16,E3,E4,3.5,Plate corals
c0d6111d-b7e0-4b03-9200-bf0d0018883c,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Gillian Rowe,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,6,23,Diving,Leeward North,Reef slope,Australia,17,D1,D3,2,Boulder corals
c0d6111d-b7e0-4b03-9200-bf0d0018883c,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Gillian Rowe,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,6,23,Diving,Leeward North,Reef slope,Australia,18,C2,C2,2,Boulder corals
c0d6111d-b7e0-4b03-9200-bf0d0018883c,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Gillian Rowe,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,6,23,Diving,Leeward North,Reef slope,Australia,19,D1,D3,2,Boulder corals
c0d6111d-b7e0-4b03-9200-bf0d0018883c,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Gillian Rowe,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,6,23,Diving,Leeward North,Reef slope,Australia,20,C3,C4,3.5,Boulder corals
fbc6609c-01ed-4b04-a66d-510ab84b20d5,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,1,D3,D4,3.5,Branching corals
fbc6609c-01ed-4b04-a66d-510ab84b20d5,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,2,D2,D3,2.5,Branching corals
fbc6609c-01ed-4b04-a66d-510ab84b20d5,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,3,C5,C5,5,Plate corals
fbc6609c-01ed-4b04-a66d-510ab84b20d5,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,4,C3,C4,3.5,Boulder corals
fbc6609c-01ed-4b04-a66d-510ab84b20d5,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,5,D2,D3,2.5,Boulder corals
fbc6609c-01ed-4b04-a66d-510ab84b20d5,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,6,D2,D2,2,Boulder corals
fbc6609c-01ed-4b04-a66d-510ab84b20d5,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,7,D4,D5,4.5,Plate corals
fbc6609c-01ed-4b04-a66d-510ab84b20d5,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,8,D4,D5,4.5,Plate corals
fbc6609c-01ed-4b04-a66d-510ab84b20d5,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,9,D2,D2,2,Branching corals
fbc6609c-01ed-4b04-a66d-510ab84b20d5,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,10,D4,D5,4.5,Plate corals
fbc6609c-01ed-4b04-a66d-510ab84b20d5,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,11,D3,D4,3.5,Branching corals
fbc6609c-01ed-4b04-a66d-510ab84b20d5,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,12,D3,D3,3,Boulder corals
fbc6609c-01ed-4b04-a66d-510ab84b20d5,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,13,D3,D3,3,Branching corals
fbc6609c-01ed-4b04-a66d-510ab84b20d5,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,14,C2,C3,2.5,Plate corals
fbc6609c-01ed-4b04-a66d-510ab84b20d5,-23.43421988,151.9226575,"Blue Pools, Heron Island, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,1:00 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,15,D3,D4,3.5,Plate corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,1,C2,C3,2.5,Plate corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,2,B4,D5,4.5,Soft corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,3,E3,E4,3.5,Boulder corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,4,C3,C4,3.5,Branching corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,5,C2,C2,2,Plate corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,6,D3,D4,3.5,Soft corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,7,B3,B3,3,Branching corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,8,E3,E4,3.5,Boulder corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,9,D4,D4,4,Boulder corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,10,C3,C4,3.5,Plate corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,11,C2,C3,2.5,Plate corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,12,D2,D3,2.5,Branching corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,13,D3,D4,3.5,Branching corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,14,D4,D4,4,Soft corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,15,E2,E3,2.5,Plate corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,16,D3,D4,3.5,Boulder corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,17,C3,C4,3.5,Plate corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,18,C2,C3,2.5,Branching corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,19,C3,C3,3,Branching corals
491798d4-b2e7-4ab1-a3fb-ae6785603676,-23.43472192,151.9099331,"Gorgonion Hole, Heron Island, Great Barrier Reef, (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,1:30 PM,Full sunshine,5,23,Diving,Leeward North,Reef slope,Australia,20,E3,E4,3.5,Plate corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,1,C2,C3,2.5,Branching corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,2,C3,C3,3,Plate corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,3,D3,D4,3.5,Boulder corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,4,C2,C2,2,Branching corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,5,E2,E2,2,Soft corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,6,C2,C2,2,Branching corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,7,D2,D2,2,Boulder corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,8,D1,D3,2,Boulder corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,9,D2,D2,2,Soft corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,10,C2,C2,2,Branching corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,11,C3,C3,3,Branching corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,12,C3,C3,3,Plate corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,13,C3,C3,3,Plate corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,14,D2,D2,2,Branching corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,15,C2,C3,2.5,Branching corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,16,C2,C2,2,Branching corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,17,D2,D2,2,Branching corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,18,C3,C3,3,Branching corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,19,D2,D3,2.5,Soft corals
1b6c6692-6547-403f-93ef-2436b83cb819,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Paul Tudman,2023-10-28T14:00:00Z,2:30 PM,Full sunshine,6,23,Diving,Windward West,Reef slope,Australia,20,C2,C2,2,Soft corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,1,E4,E5,4.5,Plate corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,2,C2,C3,2.5,Branching corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,3,C3,C3,3,Branching corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,4,D4,D5,4.5,Boulder corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,5,C3,C4,3.5,Branching corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,6,C2,C3,2.5,Boulder corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,7,E3,E4,3.5,Plate corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,8,D2,D3,2.5,Plate corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,9,E4,E5,4.5,Plate corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,10,D3,D3,3,Plate corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,11,E4,E4,4,Branching corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,12,D4,D4,4,Soft corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,13,C2,C3,2.5,Branching corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,14,C3,C4,3.5,Plate corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,15,E2,E4,3,Boulder corals
adf7a3d2-656c-4e94-99ee-fc0e9053134c,-23.441299,151.904007,"Heron Island, Junction, Great Barrier Reef (QLD), Australia",UQ-RSRC,Meridith Roe,2023-10-28T14:00:00Z,3:00 PM,Full sunshine,5,23,Diving,Windward West,Reef slope,Australia,16,B3,B4,3.5,Branching corals
